Source Port,Destination Port,Protocol,Packet Length,Packet Type,Traffic Type,Malware Indicators,Attack Type,Action Taken,Severity Level,Log Source,Anomaly Scores
15626,37478,TCP,677,Control,FTP,,Malware,Ignored,Low,Server,62.8
7169,56751,ICMP,1046,Data,FTP,IoC Detected,Malware,Logged,Medium,Server,81.51
50149,43520,UDP,976,Data,HTTP,IoC Detected,Malware,Logged,Medium,Firewall,89.2
54659,59350,ICMP,287,Data,DNS,IoC Detected,Intrusion,Logged,Low,Firewall,55.22
33027,5569,TCP,1042,Control,FTP,,DDoS,Blocked,High,Server,99.08
57357,61038,ICMP,72,Control,FTP,,DDoS,Ignored,Low,Server,71.49
8996,46233,TCP,1209,Data,DNS,,DDoS,Blocked,Low,Server,3.03
61873,21358,ICMP,279,Data,DNS,IoC Detected,Intrusion,Ignored,Low,Server,25.06
41252,55637,ICMP,697,Control,DNS,IoC Detected,DDoS,Blocked,High,Firewall,8.91
3759,18834,ICMP,1434,Data,FTP,,Intrusion,Ignored,Low,Server,20.09
30111,28420,TCP,1140,Control,DNS,,Intrusion,Ignored,Medium,Server,56.12
31545,2061,UDP,1485,Control,HTTP,,DDoS,Ignored,Low,Server,27.34
65312,55806,ICMP,1300,Control,FTP,,Malware,Ignored,Low,Firewall,7.05
63366,37874,ICMP,1327,Data,HTTP,,DDoS,Ignored,Medium,Server,3.05
47495,57947,TCP,336,Control,DNS,IoC Detected,Malware,Logged,Medium,Firewall,76.09
33756,4560,UDP,443,Data,HTTP,IoC Detected,Intrusion,Logged,Medium,Server,32.87
39114,57693,ICMP,817,Data,HTTP,IoC Detected,Malware,Blocked,Low,Firewall,91.5
59583,47059,ICMP,324,Data,FTP,IoC Detected,DDoS,Ignored,Low,Firewall,21.68
38516,60758,TCP,1295,Data,FTP,,DDoS,Blocked,Medium,Server,17.17
3758,8982,TCP,524,Control,DNS,IoC Detected,Malware,Ignored,Low,Firewall,62.61
6338,60725,TCP,810,Data,HTTP,,DDoS,Logged,High,Firewall,14.52
51264,16974,ICMP,1399,Control,HTTP,IoC Detected,Intrusion,Blocked,Medium,Firewall,23.88
41642,33508,UDP,436,Data,DNS,,Intrusion,Ignored,Low,Firewall,33.17
58698,1477,TCP,752,Control,HTTP,,Malware,Logged,Low,Firewall,32.25
13759,44345,TCP,837,Data,DNS,,DDoS,Logged,Low,Server,6.03
4829,4505,ICMP,1205,Data,DNS,IoC Detected,Malware,Ignored,Low,Firewall,97.02
61860,61000,ICMP,1153,Control,HTTP,,Malware,Ignored,High,Firewall,31.89
10138,21919,UDP,1472,Data,HTTP,IoC Detected,Intrusion,Logged,High,Firewall,30.72
38059,54401,ICMP,1140,Control,DNS,,DDoS,Logged,Low,Server,37.66
31636,47750,UDP,1317,Data,FTP,,Malware,Blocked,Medium,Firewall,8.39
39787,45392,ICMP,1449,Control,HTTP,,Intrusion,Blocked,Low,Server,16.86
31401,38896,TCP,1383,Data,DNS,,Malware,Logged,Medium,Firewall,92.75
27272,59038,UDP,1419,Data,DNS,,DDoS,Logged,Low,Server,26.88
55469,24176,TCP,1396,Control,HTTP,IoC Detected,DDoS,Blocked,High,Server,40.83
35160,59534,ICMP,87,Control,FTP,,Intrusion,Logged,High,Server,31.46
24692,23035,TCP,780,Control,HTTP,,Intrusion,Ignored,Medium,Server,31.78
4518,33404,TCP,1283,Control,HTTP,,Intrusion,Logged,High,Firewall,48.82
28055,40138,ICMP,92,Data,DNS,IoC Detected,Malware,Blocked,High,Server,70.86
49245,23740,TCP,616,Data,HTTP,IoC Detected,Malware,Logged,High,Firewall,59.2
29856,58670,ICMP,1484,Data,DNS,,Intrusion,Blocked,Medium,Firewall,69.42
33105,52503,TCP,215,Control,FTP,IoC Detected,Malware,Blocked,Medium,Server,31.41
16217,62216,TCP,1182,Control,DNS,,DDoS,Blocked,Low,Server,23.22
20994,41886,TCP,556,Data,FTP,IoC Detected,Malware,Ignored,High,Firewall,71.67
1767,54684,UDP,1123,Data,DNS,IoC Detected,Intrusion,Blocked,Low,Firewall,1.14
47259,21278,TCP,1307,Data,FTP,IoC Detected,Intrusion,Blocked,High,Firewall,2.65
23223,10418,ICMP,1167,Data,HTTP,IoC Detected,Intrusion,Logged,Medium,Server,35.86
63129,9887,UDP,599,Control,HTTP,,Intrusion,Logged,Low,Server,2.28
47190,38295,UDP,378,Control,HTTP,,Malware,Logged,Medium,Server,97.79
26408,16253,ICMP,639,Data,FTP,IoC Detected,Malware,Logged,Medium,Firewall,30.0
30727,19186,ICMP,759,Control,HTTP,IoC Detected,Intrusion,Logged,High,Firewall,56.67
42279,35430,UDP,556,Data,DNS,IoC Detected,Malware,Blocked,Low,Firewall,10.07
29209,15365,UDP,1395,Control,FTP,IoC Detected,Malware,Logged,Low,Server,1.65
52712,24972,TCP,518,Control,FTP,,Malware,Blocked,Low,Firewall,77.42
60013,9459,UDP,1319,Data,DNS,,DDoS,Blocked,High,Server,15.91
50631,32246,ICMP,181,Control,FTP,,Intrusion,Logged,High,Server,52.14
15891,4159,TCP,1395,Data,HTTP,,Malware,Ignored,Low,Server,15.26
64751,19076,UDP,550,Control,FTP,IoC Detected,Intrusion,Blocked,Low,Server,68.48
54505,46043,TCP,362,Data,DNS,IoC Detected,DDoS,Ignored,Medium,Server,64.01
53459,21869,ICMP,268,Control,FTP,,DDoS,Logged,Low,Firewall,10.24
40956,54707,UDP,950,Data,FTP,IoC Detected,DDoS,Logged,Medium,Server,43.88
16490,49827,UDP,309,Control,FTP,IoC Detected,DDoS,Logged,High,Firewall,53.62
39908,10865,UDP,752,Data,FTP,IoC Detected,Intrusion,Ignored,High,Firewall,23.91
43265,2205,UDP,1073,Data,HTTP,IoC Detected,Intrusion,Logged,Low,Server,36.38
31122,60719,UDP,100,Control,HTTP,IoC Detected,DDoS,Blocked,Low,Firewall,43.27
51978,5029,ICMP,468,Control,DNS,IoC Detected,Malware,Ignored,Low,Firewall,50.76
8413,20093,ICMP,268,Control,DNS,IoC Detected,Intrusion,Logged,Medium,Firewall,69.68
64284,11410,ICMP,1199,Data,DNS,,Malware,Ignored,High,Server,51.62
57672,47148,TCP,778,Control,FTP,IoC Detected,DDoS,Ignored,Medium,Firewall,18.11
59365,36117,UDP,1331,Control,FTP,,Malware,Ignored,Low,Server,69.61
38251,20473,TCP,621,Control,HTTP,,Malware,Ignored,Low,Firewall,50.32
3485,21113,UDP,778,Data,FTP,IoC Detected,Intrusion,Ignored,High,Server,82.72
40572,31976,UDP,1311,Data,HTTP,,Intrusion,Logged,Medium,Firewall,16.19
4756,23497,ICMP,431,Control,DNS,,DDoS,Blocked,High,Firewall,32.04
6230,14251,UDP,1397,Data,HTTP,,Malware,Ignored,Medium,Firewall,85.96
5486,11149,TCP,100,Data,FTP,IoC Detected,Malware,Blocked,Medium,Firewall,41.52
30086,61511,TCP,463,Data,DNS,,Intrusion,Ignored,Low,Server,73.22
13044,61404,UDP,1052,Control,HTTP,,Intrusion,Logged,Low,Firewall,50.11
20954,55271,UDP,313,Control,HTTP,IoC Detected,DDoS,Logged,Low,Firewall,45.17
41560,30405,TCP,400,Control,HTTP,IoC Detected,DDoS,Logged,Low,Firewall,23.23
40273,37775,ICMP,1065,Data,DNS,,Intrusion,Logged,Medium,Firewall,84.78
2880,29283,ICMP,1287,Control,HTTP,IoC Detected,Malware,Blocked,Low,Firewall,80.03
43141,13356,ICMP,592,Control,DNS,IoC Detected,Intrusion,Ignored,Medium,Server,94.76
48216,41813,TCP,691,Control,HTTP,,Malware,Ignored,Medium,Server,18.34
34188,48759,ICMP,162,Data,HTTP,,DDoS,Logged,High,Server,41.5
10745,15952,ICMP,1059,Data,HTTP,,Intrusion,Blocked,Low,Firewall,96.87
63260,45383,TCP,107,Data,HTTP,IoC Detected,Intrusion,Logged,Low,Server,3.39
24728,64228,UDP,791,Control,FTP,IoC Detected,Intrusion,Ignored,Medium,Firewall,88.98
5116,13786,ICMP,750,Control,HTTP,,Malware,Ignored,Low,Firewall,33.88
19026,34257,UDP,927,Control,DNS,IoC Detected,Malware,Blocked,Medium,Firewall,37.2
27719,7610,TCP,987,Control,HTTP,,Intrusion,Ignored,Low,Server,41.85
62879,24568,ICMP,835,Data,FTP,,DDoS,Blocked,High,Firewall,2.38
36097,52300,ICMP,1300,Control,FTP,IoC Detected,Intrusion,Logged,High,Server,58.81
32880,12602,TCP,356,Data,HTTP,,Malware,Logged,Low,Server,47.02
34996,22121,TCP,831,Data,DNS,,Intrusion,Blocked,High,Server,27.46
28737,5864,ICMP,494,Control,FTP,,Malware,Logged,Medium,Firewall,27.58
39141,3499,ICMP,938,Control,HTTP,IoC Detected,DDoS,Blocked,Medium,Firewall,59.41
4307,52027,TCP,999,Data,FTP,IoC Detected,Malware,Blocked,Low,Firewall,10.48
37078,7804,TCP,123,Control,HTTP,,DDoS,Blocked,Medium,Server,62.87
21674,61543,ICMP,1192,Data,HTTP,,Intrusion,Logged,Medium,Server,54.94
53694,57394,TCP,822,Control,HTTP,IoC Detected,Intrusion,Logged,Medium,Server,74.64
2740,38472,UDP,1110,Data,DNS,,DDoS,Blocked,Medium,Server,93.0
40819,42294,TCP,826,Data,HTTP,IoC Detected,DDoS,Logged,Low,Firewall,45.41
39016,11385,ICMP,1162,Control,FTP,,DDoS,Blocked,High,Server,85.68
13307,49423,TCP,1183,Control,FTP,,DDoS,Blocked,Medium,Firewall,26.39
38801,56174,UDP,476,Control,DNS,IoC Detected,Intrusion,Blocked,Medium,Firewall,81.07
58446,20707,TCP,1455,Data,FTP,,DDoS,Blocked,High,Firewall,87.88
27389,28917,ICMP,654,Control,DNS,,DDoS,Blocked,Low,Server,16.47
38115,59552,ICMP,1010,Control,HTTP,,Intrusion,Blocked,Low,Server,88.98
23414,53153,UDP,607,Control,DNS,IoC Detected,Malware,Logged,Medium,Firewall,32.52
2852,49524,UDP,979,Data,HTTP,IoC Detected,Malware,Ignored,High,Firewall,98.23
18411,21676,TCP,1378,Control,DNS,,DDoS,Logged,Low,Server,55.26
3076,14243,TCP,328,Control,HTTP,IoC Detected,Intrusion,Logged,Medium,Server,62.55
47886,40266,ICMP,794,Data,DNS,IoC Detected,Intrusion,Logged,Low,Firewall,9.19
14466,63084,TCP,453,Control,FTP,IoC Detected,Malware,Logged,Low,Server,20.11
14290,55751,ICMP,799,Control,DNS,IoC Detected,Malware,Blocked,Low,Server,31.75
57874,21053,ICMP,977,Control,FTP,,DDoS,Blocked,Low,Server,68.88
47079,46757,ICMP,1135,Control,DNS,,DDoS,Blocked,High,Firewall,26.39
60674,7899,UDP,604,Control,FTP,,Intrusion,Logged,High,Firewall,71.02
55169,51547,ICMP,533,Data,FTP,IoC Detected,DDoS,Ignored,Medium,Server,63.48
41604,60084,UDP,437,Data,FTP,,Malware,Ignored,Medium,Firewall,69.82
56605,35822,ICMP,1215,Control,DNS,IoC Detected,Malware,Ignored,Low,Server,66.87
45214,57194,UDP,1477,Data,DNS,,DDoS,Logged,Medium,Firewall,74.69
29904,6609,UDP,982,Control,HTTP,,Intrusion,Ignored,High,Firewall,2.17
33036,21670,TCP,1481,Control,DNS,IoC Detected,Intrusion,Ignored,Medium,Server,53.28
62636,31841,TCP,717,Control,DNS,,Intrusion,Ignored,High,Server,54.47
14560,34565,TCP,1467,Control,DNS,IoC Detected,Malware,Blocked,Medium,Firewall,7.16
10989,30470,ICMP,1029,Data,FTP,,Malware,Logged,High,Server,18.22
39348,24205,TCP,334,Data,DNS,,Malware,Ignored,Low,Server,88.55
19087,14492,TCP,528,Control,HTTP,,Malware,Logged,Low,Server,59.56
45403,12452,ICMP,547,Control,FTP,,Intrusion,Blocked,Medium,Server,75.46
23138,25084,ICMP,487,Data,HTTP,,Malware,Blocked,Low,Server,6.17
53194,11831,UDP,1220,Control,HTTP,IoC Detected,Intrusion,Logged,Low,Firewall,59.14
42939,39861,UDP,500,Control,HTTP,IoC Detected,Intrusion,Logged,Low,Server,11.2
39024,3668,ICMP,638,Data,DNS,,Malware,Logged,High,Firewall,78.26
57856,19200,TCP,1288,Data,DNS,IoC Detected,Intrusion,Blocked,High,Server,61.44
35693,64100,UDP,1066,Control,FTP,IoC Detected,Intrusion,Logged,High,Firewall,49.85
2758,54439,ICMP,920,Data,DNS,,DDoS,Logged,Medium,Server,98.59
40226,43196,TCP,1209,Control,HTTP,IoC Detected,DDoS,Ignored,Low,Firewall,69.74
36384,20056,TCP,933,Data,FTP,,Malware,Blocked,High,Firewall,17.61
57245,61701,ICMP,531,Data,HTTP,IoC Detected,Malware,Ignored,Medium,Server,2.12
13070,7080,TCP,1292,Data,FTP,,Intrusion,Ignored,Low,Server,86.68
17947,32655,UDP,410,Data,FTP,IoC Detected,DDoS,Blocked,Low,Server,76.23
54848,58898,UDP,144,Data,HTTP,,Malware,Logged,High,Firewall,33.27
39123,26759,UDP,107,Data,FTP,IoC Detected,Intrusion,Blocked,Low,Firewall,96.39
6177,59360,UDP,174,Control,FTP,,Malware,Ignored,Medium,Server,93.59
12839,35559,TCP,349,Control,FTP,IoC Detected,Intrusion,Logged,High,Server,13.11
61311,15157,UDP,1475,Control,DNS,,Malware,Ignored,High,Server,81.66
50746,15851,UDP,155,Data,DNS,IoC Detected,Intrusion,Blocked,Medium,Firewall,64.6
54444,13887,ICMP,1286,Control,FTP,IoC Detected,Intrusion,Blocked,Medium,Firewall,2.5
5676,16084,ICMP,1205,Control,HTTP,,DDoS,Logged,Low,Server,38.28
54600,64147,ICMP,515,Data,FTP,IoC Detected,Malware,Logged,Low,Firewall,94.36
8748,30715,ICMP,762,Control,HTTP,IoC Detected,DDoS,Blocked,High,Server,52.48
32144,42477,TCP,72,Data,DNS,IoC Detected,Malware,Ignored,Low,Firewall,70.31
20071,17254,ICMP,336,Control,HTTP,,Malware,Logged,Medium,Server,36.95
30777,17744,ICMP,1490,Data,HTTP,,Intrusion,Logged,High,Firewall,55.88
35780,19002,UDP,1411,Control,FTP,IoC Detected,Intrusion,Logged,High,Firewall,51.7
20269,57437,TCP,72,Control,FTP,IoC Detected,DDoS,Ignored,High,Firewall,84.52
24100,25718,TCP,509,Control,FTP,IoC Detected,DDoS,Logged,Medium,Server,96.94
19755,38003,TCP,1017,Data,DNS,IoC Detected,DDoS,Ignored,Medium,Server,52.0
55732,44171,ICMP,504,Control,FTP,IoC Detected,Intrusion,Logged,High,Firewall,42.3
15952,11647,TCP,334,Control,HTTP,IoC Detected,DDoS,Ignored,High,Server,41.29
11464,25690,TCP,790,Data,DNS,,Intrusion,Logged,High,Firewall,96.83
60877,26029,UDP,1020,Control,HTTP,IoC Detected,Intrusion,Blocked,Low,Server,39.58
27724,20091,ICMP,242,Control,DNS,IoC Detected,Malware,Logged,Medium,Server,50.75
44857,48500,ICMP,1328,Data,DNS,IoC Detected,DDoS,Logged,Medium,Firewall,42.41
64760,40892,UDP,522,Data,FTP,,Intrusion,Ignored,Low,Server,10.31
19621,58212,ICMP,900,Data,FTP,IoC Detected,DDoS,Ignored,High,Server,81.21
53587,25161,UDP,1238,Control,DNS,,DDoS,Logged,High,Firewall,93.22
29820,14107,UDP,787,Data,FTP,IoC Detected,Intrusion,Logged,Low,Firewall,56.05
25896,53595,ICMP,881,Control,FTP,,DDoS,Blocked,Medium,Server,20.04
34396,22639,UDP,998,Data,FTP,IoC Detected,Intrusion,Blocked,Low,Firewall,21.62
36040,13286,ICMP,1473,Control,DNS,,DDoS,Blocked,Medium,Server,96.9
10953,63186,TCP,880,Data,FTP,IoC Detected,Malware,Ignored,Medium,Server,97.53
50164,60710,TCP,1381,Data,FTP,,DDoS,Logged,Low,Firewall,47.43
3727,63226,TCP,343,Control,FTP,IoC Detected,Intrusion,Blocked,Medium,Server,45.17
56350,45057,UDP,1043,Control,FTP,IoC Detected,Intrusion,Ignored,High,Firewall,27.55
5020,38764,UDP,1452,Control,HTTP,,Intrusion,Blocked,Low,Firewall,22.73
14992,50957,ICMP,321,Control,FTP,IoC Detected,Intrusion,Ignored,Low,Server,30.34
60940,58488,UDP,447,Control,HTTP,,Intrusion,Ignored,High,Firewall,77.0
19296,50201,UDP,784,Control,DNS,IoC Detected,Malware,Logged,Low,Firewall,65.13
28318,28447,UDP,634,Control,FTP,IoC Detected,Malware,Logged,High,Server,32.58
20882,56073,ICMP,1191,Control,DNS,,Malware,Blocked,Low,Server,16.8
5435,35038,TCP,624,Control,HTTP,IoC Detected,Malware,Logged,Low,Firewall,94.03
65279,56669,TCP,930,Control,DNS,,Malware,Ignored,Medium,Firewall,49.32
34968,60303,TCP,1251,Control,FTP,,Malware,Blocked,High,Server,90.65
39877,51858,ICMP,517,Data,FTP,IoC Detected,Intrusion,Logged,High,Firewall,23.86
26623,38962,UDP,948,Data,HTTP,IoC Detected,Malware,Ignored,Low,Firewall,65.05
4957,19403,TCP,962,Data,DNS,IoC Detected,DDoS,Ignored,High,Server,24.7
33628,13871,UDP,878,Control,DNS,IoC Detected,Malware,Ignored,High,Firewall,14.95
54547,42922,ICMP,518,Data,HTTP,,DDoS,Blocked,Low,Server,8.17
1204,16094,UDP,867,Data,FTP,,Malware,Blocked,Medium,Server,2.56
38670,27384,UDP,589,Data,FTP,,DDoS,Logged,High,Server,13.27
41682,62903,TCP,483,Control,FTP,IoC Detected,DDoS,Logged,Low,Firewall,48.33
57218,50365,TCP,1480,Control,DNS,,Malware,Blocked,Medium,Server,90.21
38651,55506,UDP,479,Data,FTP,IoC Detected,Malware,Ignored,Low,Server,69.86
4879,26757,ICMP,324,Control,FTP,IoC Detected,Malware,Blocked,Low,Server,55.96
1950,49344,UDP,979,Control,HTTP,,Intrusion,Ignored,Medium,Server,40.77
34940,11967,UDP,561,Data,HTTP,,DDoS,Ignored,Medium,Server,4.42
31150,48815,ICMP,534,Data,HTTP,IoC Detected,Malware,Logged,Low,Server,81.97
17429,50155,ICMP,96,Control,DNS,IoC Detected,Malware,Ignored,Low,Server,98.23
15707,40957,ICMP,1485,Data,HTTP,IoC Detected,Intrusion,Ignored,Medium,Server,73.11
28487,44405,ICMP,167,Control,FTP,IoC Detected,Intrusion,Logged,Low,Firewall,7.47
65286,60327,ICMP,899,Control,HTTP,IoC Detected,DDoS,Ignored,High,Server,27.1
2706,60041,TCP,543,Control,HTTP,,Intrusion,Logged,Medium,Firewall,1.99
10110,64379,ICMP,937,Data,FTP,IoC Detected,DDoS,Ignored,Low,Firewall,87.5
35401,3821,ICMP,822,Control,FTP,IoC Detected,Malware,Blocked,High,Server,69.61
23463,21715,UDP,579,Data,DNS,,Malware,Logged,High,Firewall,98.24
47013,46341,ICMP,1135,Data,FTP,,Malware,Logged,Low,Firewall,78.3
15172,20230,ICMP,1221,Data,HTTP,IoC Detected,Intrusion,Logged,High,Server,7.99
55096,34334,ICMP,237,Control,FTP,,Malware,Ignored,Medium,Server,39.33
33091,58178,ICMP,1287,Data,FTP,IoC Detected,Malware,Logged,Low,Firewall,93.5
62384,22095,ICMP,267,Data,FTP,,DDoS,Logged,Low,Firewall,70.67
24345,50821,ICMP,80,Control,FTP,,DDoS,Blocked,Medium,Server,54.49
65379,14929,TCP,445,Control,FTP,,DDoS,Logged,Medium,Server,8.74
29644,5081,TCP,1327,Control,DNS,IoC Detected,Intrusion,Ignored,Medium,Server,25.13
3097,31629,ICMP,649,Control,FTP,IoC Detected,Intrusion,Logged,Low,Firewall,81.09
10328,14473,TCP,1112,Data,FTP,,Intrusion,Logged,Medium,Firewall,19.36
6721,2752,UDP,822,Data,HTTP,,DDoS,Blocked,Medium,Firewall,19.27
48936,22497,ICMP,831,Data,DNS,IoC Detected,Intrusion,Logged,Low,Server,25.53
41644,26858,ICMP,1463,Data,HTTP,IoC Detected,DDoS,Logged,High,Server,74.38
57264,21551,UDP,207,Data,FTP,IoC Detected,Malware,Blocked,Medium,Server,62.19
37936,56011,UDP,1209,Data,HTTP,,Intrusion,Logged,High,Server,92.81
3422,19601,TCP,435,Control,DNS,IoC Detected,Malware,Logged,High,Server,71.5
15883,5403,TCP,835,Data,FTP,IoC Detected,DDoS,Ignored,High,Firewall,90.34
14052,62005,UDP,913,Data,DNS,,Malware,Blocked,Low,Server,35.38
30332,57869,TCP,1447,Data,FTP,IoC Detected,Malware,Ignored,Low,Server,30.54
58431,28745,TCP,813,Data,FTP,IoC Detected,Intrusion,Ignored,Low,Server,3.51
44120,38889,ICMP,306,Control,FTP,,Intrusion,Blocked,High,Firewall,62.6
32686,50423,ICMP,766,Data,DNS,,DDoS,Blocked,Medium,Server,86.87
23035,52005,TCP,690,Data,HTTP,IoC Detected,Malware,Blocked,Low,Server,58.94
65418,22535,UDP,968,Control,DNS,,Intrusion,Logged,Medium,Server,91.9
40992,36821,ICMP,542,Data,FTP,IoC Detected,Intrusion,Logged,Low,Server,64.95
26713,21561,TCP,1330,Control,DNS,,Malware,Blocked,Low,Firewall,78.59
20918,5309,TCP,798,Data,FTP,IoC Detected,DDoS,Logged,Low,Firewall,7.73
21809,33197,ICMP,77,Data,FTP,,Malware,Logged,High,Server,17.88
33721,22776,TCP,633,Data,FTP,,Intrusion,Ignored,High,Firewall,58.55
23318,19455,ICMP,1167,Data,HTTP,,Intrusion,Ignored,Medium,Server,39.27
19254,63563,ICMP,1137,Data,HTTP,,Intrusion,Ignored,Low,Firewall,78.93
48871,41250,UDP,179,Control,DNS,,DDoS,Ignored,Low,Firewall,59.73
49057,61801,TCP,1070,Control,DNS,IoC Detected,Malware,Blocked,Low,Firewall,85.11
23351,49987,TCP,493,Control,HTTP,,Malware,Logged,High,Firewall,90.84
53288,58655,ICMP,1438,Control,DNS,IoC Detected,Intrusion,Blocked,Low,Firewall,75.17
49384,60756,UDP,389,Control,HTTP,IoC Detected,DDoS,Ignored,High,Firewall,63.87
46550,46654,ICMP,1452,Control,FTP,IoC Detected,DDoS,Logged,Low,Server,43.07
5512,60046,TCP,792,Control,FTP,IoC Detected,DDoS,Logged,Low,Server,30.9
46920,9011,ICMP,1109,Data,HTTP,,DDoS,Ignored,Medium,Firewall,10.61
40385,7447,TCP,1164,Control,FTP,,DDoS,Ignored,Medium,Firewall,71.92
5217,45968,ICMP,372,Data,HTTP,IoC Detected,DDoS,Ignored,High,Firewall,48.64
30883,63429,UDP,385,Control,HTTP,,DDoS,Blocked,High,Server,0.02
5998,22670,ICMP,427,Control,DNS,,Malware,Logged,High,Server,25.5
28376,7949,TCP,1428,Control,HTTP,,DDoS,Logged,High,Server,92.47
46978,50023,ICMP,1075,Data,FTP,IoC Detected,Intrusion,Blocked,Medium,Server,63.79
55639,62903,ICMP,154,Control,FTP,IoC Detected,Intrusion,Ignored,Low,Server,45.34
35637,23121,ICMP,1308,Control,DNS,IoC Detected,Malware,Ignored,Low,Firewall,74.1
20762,45830,ICMP,355,Control,DNS,,Malware,Ignored,Low,Firewall,41.01
46946,23487,TCP,1303,Control,DNS,,DDoS,Ignored,High,Firewall,65.52
56318,59833,TCP,750,Data,DNS,,Malware,Blocked,Low,Firewall,28.39
25132,9269,UDP,108,Data,FTP,IoC Detected,DDoS,Blocked,Medium,Firewall,61.21
46143,23958,TCP,1210,Control,FTP,IoC Detected,DDoS,Ignored,Medium,Firewall,72.27
53405,34445,ICMP,1060,Control,FTP,,Intrusion,Blocked,Low,Server,81.95
26706,16441,UDP,494,Data,DNS,,DDoS,Ignored,High,Firewall,15.26
50425,50936,TCP,1047,Control,FTP,IoC Detected,Intrusion,Logged,Low,Firewall,14.34
47194,38787,UDP,866,Data,FTP,IoC Detected,DDoS,Blocked,Medium,Firewall,96.76
14013,57989,UDP,1390,Control,HTTP,,Malware,Blocked,Low,Server,50.24
26318,44978,UDP,675,Data,HTTP,IoC Detected,Intrusion,Logged,Low,Firewall,35.13
64084,54213,UDP,573,Control,HTTP,IoC Detected,Intrusion,Blocked,Low,Server,79.29
9728,19907,TCP,857,Data,DNS,,DDoS,Ignored,Low,Server,64.97
26297,21406,ICMP,1161,Control,HTTP,,Intrusion,Logged,Low,Server,53.5
56030,46728,UDP,404,Data,FTP,,DDoS,Ignored,Medium,Server,18.25
54143,31541,ICMP,1344,Control,FTP,IoC Detected,Intrusion,Logged,High,Server,5.34
32693,4467,UDP,734,Data,HTTP,,Malware,Logged,Medium,Firewall,32.23
31684,34543,ICMP,564,Data,DNS,,Intrusion,Ignored,Low,Firewall,78.47
40808,7577,ICMP,482,Data,FTP,,Malware,Ignored,Low,Firewall,90.63
46571,49658,UDP,432,Control,HTTP,,DDoS,Blocked,Low,Server,22.19
20916,46584,TCP,931,Control,DNS,IoC Detected,DDoS,Ignored,Low,Server,1.03
60904,5934,UDP,202,Data,DNS,,Malware,Logged,Low,Firewall,15.21
18579,47615,UDP,199,Control,FTP,IoC Detected,DDoS,Blocked,High,Firewall,83.33
39868,25724,ICMP,1089,Control,HTTP,IoC Detected,Intrusion,Logged,Medium,Server,85.82
58949,54564,UDP,1227,Data,HTTP,,DDoS,Blocked,Low,Server,6.2
16201,22825,TCP,987,Control,FTP,,Malware,Logged,Medium,Firewall,49.1
34434,51317,TCP,513,Control,HTTP,IoC Detected,DDoS,Logged,High,Firewall,63.04
1991,24963,ICMP,269,Control,FTP,IoC Detected,Malware,Blocked,High,Server,21.57
14047,63323,TCP,662,Control,DNS,,Intrusion,Ignored,High,Server,92.68
12876,43011,UDP,886,Data,FTP,,Intrusion,Blocked,Medium,Firewall,27.15
39649,5016,TCP,1158,Control,DNS,,Intrusion,Blocked,High,Firewall,59.01
14999,58684,ICMP,1186,Data,DNS,IoC Detected,Intrusion,Blocked,Low,Server,70.47
28668,7696,UDP,423,Control,HTTP,,Malware,Logged,Medium,Server,32.92
52145,29697,TCP,1346,Control,HTTP,IoC Detected,DDoS,Ignored,Low,Firewall,34.77
13492,28967,UDP,589,Control,DNS,IoC Detected,DDoS,Blocked,Low,Server,41.81
48192,50970,UDP,275,Data,DNS,,Malware,Ignored,Low,Firewall,69.8
49961,42222,TCP,1170,Control,FTP,,Intrusion,Logged,Low,Server,4.43
48820,48054,ICMP,1326,Data,FTP,IoC Detected,DDoS,Blocked,Medium,Firewall,91.25
45916,30498,UDP,399,Control,HTTP,IoC Detected,Malware,Ignored,High,Server,76.8
15217,24149,TCP,738,Control,DNS,IoC Detected,Malware,Logged,High,Server,5.61
10252,63404,ICMP,164,Data,HTTP,IoC Detected,Malware,Ignored,Low,Server,52.39
42454,22953,UDP,812,Control,HTTP,,Intrusion,Ignored,Medium,Firewall,68.75
27149,42397,TCP,1016,Data,DNS,,DDoS,Ignored,Low,Server,30.38
21659,52199,TCP,496,Data,DNS,IoC Detected,DDoS,Blocked,Medium,Server,15.48
55239,48074,TCP,880,Data,FTP,,DDoS,Logged,Medium,Firewall,40.18
50002,10456,UDP,681,Data,DNS,IoC Detected,Malware,Ignored,Low,Server,22.15
35176,17081,UDP,785,Control,HTTP,,Intrusion,Ignored,Medium,Server,49.91
17895,30691,ICMP,845,Control,FTP,,Malware,Blocked,Low,Server,26.08
17324,4306,ICMP,1011,Data,DNS,,Malware,Blocked,High,Server,90.07
44308,33602,ICMP,929,Control,DNS,,DDoS,Blocked,Low,Firewall,36.29
58340,10005,TCP,800,Data,HTTP,IoC Detected,DDoS,Logged,Medium,Server,82.76
33070,47492,TCP,953,Control,FTP,,DDoS,Ignored,High,Firewall,87.18
12327,54998,ICMP,160,Data,DNS,IoC Detected,Malware,Ignored,Low,Firewall,90.43
38028,62867,ICMP,1494,Data,DNS,,Intrusion,Logged,Low,Server,96.07
33864,51250,TCP,1415,Data,FTP,IoC Detected,Intrusion,Ignored,Low,Server,30.99
35924,56222,ICMP,1069,Control,FTP,IoC Detected,Intrusion,Ignored,High,Server,13.22
38175,7912,ICMP,365,Control,FTP,,Malware,Logged,Low,Server,66.26
